Date,Day,ADR Model,ADR Conf,ADR Sess,ADR Mid Trans,ADR Mid Box,ADR Mid Session,ODR Model,ODR BOX,ODR CONFO,ODR TRUERUE,ODR Confirmation Time,ODR Max Ext,ODR Max Ret,odr_false_conf_time,odr_end_of_session_SD,ODR END OF SESSION LOCATION,ODR Mid Trans,ODR Mid Box,ODR Mid Session,RDR Model,RDR BOX,RDR IDR MID,RDR DR MID,RDR Conf,RDR Sess,ADR MID RDR Trans,ADR MID RDR BOX,ADR MID RDR SESSION
2010-12-17,Friday,DX,Long,TRUE,broken,broken,intact,D,RED,Short,TRUE,05:10,5.9375,0.125,,3.125,below,intact,broken,broken,RX,GREEN,-0.38,-0.76,Neutral,Neutral,intact,broken,broken
2010-12-20,Monday,RC,Short,TRUE,intact,intact,broken,DXP,RED,Short,FALSE,05:05,0.8,-3.8,06:50,-2.0667,above,intact,broken,broken,RX,RED,1.79,2.29,Long,TRUE,intact,broken,broken
2010-12-21,Tuesday,UXP,Long,TRUE,intact,intact,broken,UX,Neutral,Long,FALSE,04:20,1.5263,-2.0526,06:00,1.4737,above,broken,broken,broken,D,GREEN,-0.93,-1,Long,TRUE,broken,broken,broken
2010-12-22,Wednesday,UXP,Short,TRUE,broken,intact,intact,UXP,GREEN,Long,TRUE,04:40,0.8571,-0.9286,,-0.4286,inside,broken,intact,broken,UX,GREEN,1.32,1.35,Neutral,Neutral,broken,intact,intact
2010-12-23,Thursday,UX,Short,TRUE,broken,broken,intact,DX,RED,Neutral,NeuTRUEral,,,,,-0.6667,inside,broken,broken,intact,UX,GREEN,,,Long,TRUE,intact,broken,broken
2010-12-27,Monday,UXP,Long,TRUE,intact,broken,broken,UXP,RED,Short,TRUE,04:40,1.5946,0.1622,,1.1622,inside,intact,intact,intact,DXP,RED,1.81,1.78,Long,TRUE,intact,intact,broken
2010-12-28,Tuesday,UXP,Long,FALSE,intact,broken,broken,D,GREEN,Long,TRUE,05:20,1.9286,-0.4286,,1.6429,above,intact,broken,intact,RX,RED,-0.11,-0.08,Long,TRUE,intact,broken,broken
2010-12-29,Wednesday,UX,Long,TRUE,intact,intact,broken,UXP,RED,Short,TRUE,04:30,8,1.4286,,4.5714,below,intact,broken,broken,DX,RED,1.07,1.21,Short,TRUE,broken,broken,broken
2010-12-30,Thursday,DX,Long,FALSE,intact,broken,broken,RX,RED,Short,TRUE,04:10,1.8929,-0.3214,,1.75,below,intact,intact,intact,DXP,RED,3.17,3.14,Short,FALSE,intact,intact,intact
2010-12-31,Friday,DXP,Long,FALSE,broken,broken,broken,U,GREEN,Short,TRUE,04:05,2.5333,-0.8,,1.5333,below,intact,intact,broken,DXP,GREEN,2.49,2.79,Long,TRUE,intact,intact,broken
2011-01-03,Monday,UXP,Long,TRUE,intact,broken,intact,UX,RED,Long,TRUE,04:00,2.4643,0.0357,,1.1071,above,intact,intact,broken,UXP,Neutral,2.57,2.53,Short,TRUE,intact,intact,intact
2011-01-04,Tuesday,DXP,Short,FALSE,intact,broken,broken,RX,RED,Long,TRUE,05:40,1.9091,-0.3636,,-0.0455,inside,broken,intact,intact,DXP,RED,-5.21,-5.46,Short,TRUE,broken,intact,intact
2011-01-05,Wednesday,DXP,Short,TRUE,intact,intact,intact,DXP,RED,Short,TRUE,04:30,1.3636,-1.3636,,-0.1212,inside,broken,broken,broken,D,GREEN,0.13,0.01,Long,TRUE,intact,intact,broken
2011-01-06,Thursday,UXP,Short,TRUE,intact,intact,intact,DXP,GREEN,Short,TRUE,05:25,2.5556,-0.5,,0.7778,below,intact,intact,intact,DXP,RED,5.8,5.41,Short,TRUE,intact,intact,intact
2011-01-07,Friday,DXP,Long,TRUE,intact,intact,intact,UX,RED,Long,TRUE,04:50,2.1923,0.0769,,0.8462,above,broken,intact,broken,UXP,GREEN,1.15,1.11,Long,FALSE,broken,intact,broken
2011-01-10,Monday,UXP,Short,TRUE,intact,intact,intact,DXP,GREEN,Short,FALSE,05:40,1.931,-1.4483,07:40,-1.2414,above,broken,broken,broken,UX,GREEN,-1.61,-1.37,Long,FALSE,broken,intact,broken
2011-01-11,Tuesday,UX,Short,TRUE,broken,intact,broken,DX,RED,Short,FALSE,04:10,0.625,-3.5417,06:05,-2.7083,above,intact,intact,intact,UXP,RED,-3.69,-3.53,Long,TRUE,intact,intact,intact
2011-01-12,Wednesday,UXP,Neutral,Neutral,broken,intact,broken,UXP,GREEN,Short,TRUE,05:20,2.75,0.4583,,0.7083,below,broken,intact,broken,UX,RED,-1.4,-1.38,Long,FALSE,intact,intact,intact
2011-01-13,Thursday,UXP,Short,TRUE,intact,intact,intact,DXP,GREEN,Short,TRUE,05:00,1.4444,-0.9444,,-0.2222,inside,intact,broken,broken,DXP,RED,1.77,1.36,Long,FALSE,intact,intact,broken
2011-01-14,Friday,DXP,Long,TRUE,broken,broken,broken,D,RED,Short,TRUE,04:10,4,0.1053,,2.4737,below,intact,broken,broken,RX,GREEN,0.47,0.52,Long,TRUE,intact,broken,broken
2011-01-17,Monday,UXP,Long,FALSE,intact,intact,intact,DXP,RED,Short,FALSE,04:00,0.381,-2,05:45,-0.8095,inside,broken,intact,broken,UX,RED,-1.15,-1.2,Short,TRUE,intact,intact,intact
2011-01-18,Tuesday,DXP,Long,TRUE,intact,intact,intact,UXP,GREEN,Long,FALSE,04:45,0.8333,-2.0667,07:10,-1.8,below,intact,broken,broken,DX,GREEN,-1.84,-1.95,Long,TRUE,broken,broken,intact
2011-01-19,Wednesday,RC,Long,TRUE,intact,intact,intact,UXP,RED,Long,TRUE,05:30,1.6667,-0.5,,1.2778,above,broken,broken,intact,DX,RED,-3.31,-3.01,Short,TRUE,intact,broken,broken
2011-01-20,Thursday,DX,Long,TRUE,intact,intact,broken,DXP,GREEN,Long,FALSE,04:00,1.037,-2.2222,07:15,-1.4815,below,broken,intact,intact,DXP,RED,-7.54,-7.45,Long,TRUE,intact,intact,intact
2011-01-21,Friday,RC,Long,TRUE,intact,intact,broken,UXP,GREEN,Long,FALSE,04:35,0.275,-1.975,08:10,-1.725,below,intact,intact,intact,DX,RED,-1.49,-1.57,Short,TRUE,broken,broken,broken
2011-01-24,Monday,DX,Long,TRUE,intact,broken,intact,RX,RED,Short,TRUE,04:10,2.7187,0.1875,,0.9687,below,intact,intact,intact,DXP,RED,4.34,4.45,Long,FALSE,intact,intact,intact
2011-01-25,Tuesday,DXP,Long,TRUE,intact,intact,broken,UX,GREEN,Long,FALSE,04:00,0.9375,-8.75,04:55,-5.875,below,intact,intact,intact,DXP,RED,-5.87,-5.97,Short,TRUE,intact,intact,intact
2011-01-26,Wednesday,DXP,Long,TRUE,intact,broken,intact,U,GREEN,Long,TRUE,04:40,0.7436,-0.3333,,0.1026,above,broken,broken,broken,D,GREEN,-0.8,-0.9,Long,TRUE,broken,broken,broken
2011-01-27,Thursday,UXP,Short,TRUE,intact,intact,intact,DXP,RED,Long,TRUE,07:10,1.2857,-0.0286,,0.7143,above,intact,intact,broken,UXP,RED,1.08,1.17,Short,TRUE,intact,intact,intact
2011-01-28,Friday,DXP,Short,FALSE,intact,intact,intact,UXP,RED,Long,TRUE,04:30,1.9444,-0.4444,,0.3889,above,intact,intact,intact,UXP,GREEN,6.3,6.8,Long,TRUE,intact,intact,intact
2011-01-31,Monday,UXP,Short,TRUE,intact,intact,broken,DXP,GREEN,Long,FALSE,04:10,2.0417,-2.2083,05:15,-1,inside,broken,intact,broken,DXP,GREEN,-2.53,-2.53,Long,TRUE,intact,intact,broken
2011-02-01,Tuesday,UXP,Short,FALSE,intact,broken,intact,D,RED,Short,TRUE,05:30,0.6667,-0.4706,,0.0392,inside,broken,broken,broken,U,RED,-0.84,-0.84,Short,TRUE,broken,broken,broken
2011-02-02,Wednesday,DXP,Long,FALSE,broken,broken,broken,U,GREEN,Short,TRUE,07:25,0.62,-0.68,,-0.62,inside,broken,broken,broken,U,GREEN,-0.98,-0.94,Short,TRUE,broken,broken,broken
2011-02-03,Thursday,RC,Long,TRUE,intact,intact,intact,UXP,RED,Short,FALSE,04:55,0.6667,-2.5417,05:45,-0.1667,inside,broken,intact,intact,DXP,RED,3.08,3.08,Neutral,Neutral,broken,broken,intact
2011-02-04,Friday,RC,Long,TRUE,intact,broken,broken,U,RED,Short,FALSE,04:00,2.0667,-3.6,07:15,-3.1333,above,broken,intact,broken,UXP,RED,-3.57,-3.44,Short,TRUE,broken,intact,broken
2011-02-07,Monday,DXP,Short,TRUE,intact,intact,intact,DXP,GREEN,Long,TRUE,04:00,1,-0.4359,,0,inside,broken,intact,broken,DX,GREEN,-1.53,-1.5,Long,FALSE,intact,intact,intact
2011-02-08,Tuesday,DXP,Long,FALSE,broken,intact,broken,UX,RED,Short,TRUE,04:00,10.8,-0.2,,5.6,below,intact,broken,broken,DX,GREEN,3.53,3.19,Long,TRUE,intact,broken,broken
2011-02-09,Wednesday,UX,Short,FALSE,broken,broken,broken,RX,GREEN,Short,TRUE,05:10,1.0667,-0.2667,,0.4667,below,broken,broken,broken,RX,GREEN,-0.22,-0.24,Short,TRUE,broken,broken,broken
2011-02-10,Thursday,DXP,Short,FALSE,broken,intact,broken,DXP,RED,Short,FALSE,04:15,0.9677,-2.2258,05:10,-0.1935,inside,broken,broken,intact,UXP,GREEN,-2.88,-2.67,Long,TRUE,intact,broken,broken
2011-02-11,Friday,UX,Short,TRUE,intact,broken,broken,RX,GREEN,Short,TRUE,04:45,2.4,0.2,,0.8,below,intact,intact,intact,DXP,GREEN,3.45,3.73,Long,FALSE,intact,intact,intact
2011-02-14,Monday,DXP,Long,TRUE,broken,broken,broken,D,RED,Long,TRUE,06:00,0.5,-0.9773,,-0.7045,inside,broken,intact,broken,UX,GREEN,0.63,0.69,Long,FALSE,broken,broken,broken
2011-02-15,Tuesday,DXP,Long,TRUE,broken,broken,broken,RX,RED,Short,FALSE,04:10,0.3667,-2.3,08:05,-1.8667,above,intact,broken,broken,RX,RED,-0.85,-0.92,Short,TRUE,intact,broken,broken
2011-02-16,Wednesday,DXP,Long,TRUE,intact,intact,broken,UXP,Neutral,Short,FALSE,05:50,0.7826,-1.0435,08:15,-0.7391,inside,broken,broken,broken,RX,RED,0,-0.22,Short,FALSE,intact,broken,broken
2011-02-17,Thursday,UX,Short,TRUE,intact,intact,intact,DXP,RED,Short,TRUE,04:00,1,-1.1333,,-0.2333,inside,broken,intact,intact,UXP,GREEN,-1.47,-1.37,Long,TRUE,broken,broken,broken
2011-02-18,Friday,UXP,Short,TRUE,intact,broken,broken,DX,GREEN,Long,FALSE,04:00,4,-4.8462,05:00,3.0769,above,intact,intact,broken,UXP,GREEN,9,9,Long,FALSE,intact,intact,broken
2011-02-21,Monday,UXP,Short,TRUE,broken,intact,intact,UXP,GREEN,Long,TRUE,05:05,3.6154,0.0256,,2.2821,above,intact,intact,intact,UXP,GREEN,3.34,3.42,Long,TRUE,intact,intact,intact
2011-02-22,Tuesday,UXP,Short,FALSE,intact,intact,broken,UX,GREEN,Short,TRUE,05:10,3.3636,0.8364,,2.0364,below,intact,intact,intact,DXP,RED,4.1,3.65,Short,TRUE,intact,intact,intact
2011-02-23,Wednesday,RC,Long,TRUE,intact,intact,intact,UXP,GREEN,Long,FALSE,04:00,1,-1.8438,05:20,0.5,above,broken,intact,intact,UXP,GREEN,4.1,3.54,Long,TRUE,intact,intact,intact
2011-02-24,Thursday,UXP,Long,FALSE,intact,intact,intact,UXP,RED,Long,FALSE,04:00,1.4314,-4.0392,04:45,-2.549,below,intact,intact,intact,DXP,RED,-5.07,-4.79,Short,TRUE,intact,broken,broken
2011-02-25,Friday,DXP,Short,FALSE,intact,intact,broken,UXP,RED,Short,TRUE,04:00,4,0.4359,,2.9744,below,intact,intact,intact,DXP,RED,2.93,3.21,Long,TRUE,broken,broken,broken
2011-02-28,Monday,UXP,Short,TRUE,intact,intact,intact,DXP,RED,Short,TRUE,04:00,5.1579,0.1842,,3.9211,below,intact,intact,intact,DXP,RED,4.8,4.57,Long,TRUE,intact,intact,intact
2011-03-01,Tuesday,DX,Long,TRUE,intact,intact,intact,UXP,RED,Long,FALSE,04:15,2.3226,-1.6452,06:35,0.9032,above,intact,intact,intact,UXP,GREEN,3.43,2.87,Long,TRUE,intact,intact,intact
2011-03-02,Wednesday,UXP,Short,TRUE,intact,intact,broken,DXP,GREEN,Long,TRUE,04:00,3.1163,-0.814,,2.6512,above,intact,intact,broken,UXP,RED,1.48,1.36,Short,FALSE,broken,broken,broken
2011-03-03,Thursday,UXP,Short,TRUE,intact,intact,intact,DXP,GREEN,Short,TRUE,07:40,0.4526,-0.2211,,0.0632,inside,intact,broken,broken,U,GREEN,-0.77,-0.68,Short,TRUE,intact,intact,intact
2011-03-04,Friday,UX,Long,TRUE,intact,intact,intact,UXP,GREEN,Short,FALSE,04:45,0.9667,-2.1333,08:05,-1.5667,above,broken,intact,intact,UX,GREEN,-2.27,-2.67,Long,TRUE,intact,intact,intact
2011-03-07,Monday,UXP,Long,TRUE,intact,intact,intact,UXP,RED,Long,TRUE,05:25,3.1667,-0.25,,1.0833,above,broken,intact,intact,DXP,RED,-4.26,-4.11,Neutral,Neutral,intact,broken,broken
2011-03-08,Tuesday,RC,Long,FALSE,intact,intact,broken,DXP,GREEN,Long,TRUE,04:25,1.3766,0.1039,,0.8052,above,intact,broken,broken,U,RED,0.12,0.16,Neutral,Neutral,broken,broken,broken
2011-03-09,Wednesday,RC,Short,TRUE,intact,intact,broken,DX,GREEN,Long,TRUE,04:15,2.0278,-0.4444,,1.6944,above,intact,intact,broken,UXP,RED,1.59,1.7,Short,TRUE,intact,intact,broken
2011-03-10,Thursday,DXP,Long,FALSE,intact,broken,intact,RX,RED,Short,TRUE,05:00,3.4107,0.125,,2.6429,below,intact,intact,intact,DXP,RED,3.72,3.65,Short,FALSE,intact,intact,intact
2011-03-11,Friday,RC,Long,FALSE,intact,intact,intact,DXP,GREEN,Short,TRUE,06:15,2.14,0.61,,1.24,below,intact,intact,intact,DXP,GREEN,0.78,0.83,Long,TRUE,intact,intact,intact
2011-03-14,Monday,DXP,Long,FALSE,broken,intact,broken,DX,RED,Long,TRUE,08:05,0.5156,0.0938,,0.1563,above,broken,intact,intact,UXP,RED,1.35,1.41,Short,FALSE,broken,intact,broken
2011-03-15,Tuesday,UXP,Short,TRUE,intact,intact,intact,DXP,RED,Long,FALSE,04:05,2.7826,-11.2174,05:45,-8.2609,below,intact,intact,broken,DXP,GREEN,-7.55,-7.61,Long,TRUE,intact,intact,intact
2011-03-16,Wednesday,UX,Long,FALSE,intact,broken,intact,RC,GREEN,Long,TRUE,04:00,3.5143,-0.1714,,2.4857,above,intact,intact,broken,UXP,GREEN,2.48,2.29,Long,FALSE,intact,intact,broken
2011-03-17,Thursday,DXP,Long,TRUE,intact,intact,intact,UXP,GREEN,Long,TRUE,04:00,6.6071,0.0357,,5.9643,above,intact,intact,intact,UXP,GREEN,4.23,3.95,Long,TRUE,intact,intact,intact
2011-03-18,Friday,UXP,Short,TRUE,broken,intact,broken,DX,GREEN,Long,FALSE,04:00,0.7568,-4.3243,05:10,-0.2162,inside,broken,intact,intact,DXP,GREEN,-6.3,-6.36,Long,FALSE,intact,intact,intact
2011-03-21,Monday,UXP,Long,FALSE,broken,broken,broken,D,RED,Short,FALSE,04:25,0.6667,-1.4524,06:00,-0.2619,inside,broken,broken,intact,DX,RED,0.55,0.6,Short,TRUE,broken,intact,intact
2011-03-22,Tuesday,RC,Long,FALSE,broken,intact,broken,DXP,GREEN,Long,FALSE,04:25,1.2174,-2.2609,08:25,-1.8696,below,broken,broken,intact,RX,GREEN,0.04,-0.11,Long,TRUE,intact,broken,intact
2011-03-23,Wednesday,UXP,Long,FALSE,intact,broken,broken,D,RED,Long,TRUE,04:15,2.75,-0.4583,,2.125,above,intact,intact,intact,UXP,GREEN,2.45,2.25,Long,TRUE,intact,intact,intact
2011-03-24,Thursday,RC,Short,FALSE,broken,intact,intact,UX,GREEN,Long,TRUE,04:05,3,0.6129,,1.0323,above,broken,broken,broken,U,GREEN,0.49,0.32,Long,FALSE,intact,intact,broken
2011-03-25,Friday,DXP,Long,TRUE,broken,intact,broken,UXP,RED,Short,FALSE,04:00,1.2727,-1.3636,06:10,-0.4091,inside,intact,intact,broken,DXP,GREEN,3.04,3.09,Long,TRUE,broken,intact,broken
2011-03-28,Monday,UXP,Long,FALSE,intact,intact,intact,DXP,GREEN,Long,FALSE,05:00,0.4839,-3.4516,07:30,-3.2258,below,intact,intact,broken,DXP,GREEN,-2.88,-2.91,Long,TRUE,intact,intact,intact
2011-03-29,Tuesday,DX,Short,FALSE,intact,broken,intact,RX,RED,Short,TRUE,04:00,2.4706,-0.0294,,0.7647,below,broken,broken,intact,RX,GREEN,-0.89,-0.81,Long,TRUE,broken,broken,intact
2011-03-30,Wednesday,UXP,Short,FALSE,broken,intact,broken,UXP,GREEN,Short,TRUE,05:10,2.0588,-0.2941,,-0.1765,inside,broken,intact,broken,DXP,RED,2.26,2.2,Short,FALSE,broken,broken,broken
2011-03-31,Thursday,RC,Long,TRUE,intact,intact,intact,UXP,GREEN,Long,TRUE,04:55,1.6087,-0.5217,,0.3043,above,intact,intact,intact,UXP,GREEN,5.15,5.15,Short,FALSE,intact,intact,intact
2011-04-01,Friday,UXP,Neutral,Neutral,broken,broken,broken,RC,RED,Long,FALSE,04:05,0.5333,-3.4,04:30,0.0667,inside,broken,intact,broken,DXP,GREEN,-3.77,-4.21,Long,TRUE,broken,intact,broken
2011-04-04,Monday,UXP,Long,FALSE,broken,broken,broken,UX,RED,Long,FALSE,04:25,0.625,-2.2083,05:55,-1.75,below,intact,intact,broken,DXP,GREEN,-2.92,-3.01,Long,TRUE,intact,intact,broken
2011-04-05,Tuesday,UX,Long,FALSE,broken,intact,broken,DX,GREEN,Short,FALSE,04:30,2.8235,-1.7059,08:25,-1.6471,above,broken,broken,broken,D,GREEN,0.2,0.02,Long,TRUE,broken,broken,broken
2011-04-06,Wednesday,RC,Long,TRUE,intact,intact,intact,UXP,GREEN,Long,FALSE,04:10,1.2,-2.3,06:20,-0.15,inside,broken,intact,broken,UXP,GREEN,1.5,1.7,Short,TRUE,intact,intact,intact
2011-04-07,Thursday,RC,Short,TRUE,broken,broken,intact,RX,GREEN,Long,TRUE,04:05,2,-0.1739,,0.4783,above,intact,intact,broken,UXP,GREEN,1.36,1.43,Short,FALSE,intact,intact,broken
2011-04-08,Friday,UXP,Long,TRUE,intact,intact,intact,UXP,GREEN,Long,TRUE,04:00,1.4138,-0.6897,,0.1379,inside,broken,broken,broken,D,RED,-0.83,-0.87,Long,TRUE,intact,intact,intact
2011-04-11,Monday,UXP,Short,TRUE,intact,intact,intact,DXP,RED,Short,TRUE,04:25,1.9048,-0.619,,1.5952,below,intact,intact,intact,DXP,RED,0.79,0.59,Short,TRUE,intact,intact,intact
2011-04-12,Tuesday,DXP,Short,TRUE,intact,broken,intact,U,GREEN,Long,TRUE,04:20,1,-0.4737,,0.1711,above,broken,intact,intact,DXP,RED,-3.49,-3.08,Short,TRUE,broken,intact,intact
2011-04-13,Wednesday,DXP,Long,TRUE,intact,intact,broken,UXP,RED,Short,TRUE,04:00,0.925,-1.05,,-0.4,inside,broken,broken,broken,RC,RED,-0.61,-0.63,Long,FALSE,intact,intact,broken
2011-04-14,Thursday,UXP,Short,FALSE,broken,intact,broken,DX,GREEN,Long,FALSE,04:00,0.4054,-3.9459,05:35,-3.5676,below,intact,broken,intact,RX,GREEN,0.2,0.14,Long,TRUE,intact,broken,intact
2011-04-15,Friday,UXP,Short,TRUE,intact,intact,intact,DXP,RED,Short,TRUE,04:00,0.4026,-0.6104,,0.1429,below,intact,broken,intact,RX,GREEN,-0.49,-0.43,Long,TRUE,intact,intact,broken
2011-04-18,Monday,UXP,Short,TRUE,intact,intact,intact,DXP,GREEN,Long,FALSE,04:00,0.439,-3,06:25,-2.2195,below,intact,intact,intact,DXP,RED,-3.55,-3.76,Short,TRUE,intact,intact,intact
2011-04-19,Tuesday,RC,Short,TRUE,intact,intact,intact,DXP,RED,Short,TRUE,04:40,0.6522,-0.7826,,0.2464,below,broken,broken,intact,U,GREEN,-1,-1.07,Long,TRUE,intact,broken,broken
2011-04-20,Wednesday,UXP,Long,TRUE,intact,intact,intact,UXP,GREEN,Long,TRUE,04:05,2.3182,-0.0455,,1.1364,above,intact,broken,intact,U,GREEN,1.02,0.95,Long,TRUE,intact,intact,intact
2011-04-21,Thursday,UXP,Long,TRUE,intact,broken,broken,U,GREEN,Long,TRUE,07:10,0.551,-0.898,,-0.5918,inside,broken,intact,broken,DXP,GREEN,-1.56,-1.7,Long,TRUE,broken,intact,broken
2011-04-25,Monday,UXP,Long,FALSE,intact,broken,broken,U,GREEN,Short,TRUE,05:00,0.9565,-0.7391,,-0.4783,inside,broken,broken,intact,DX,RED,3.02,2.84,Neutral,Neutral,broken,broken,intact
2011-04-26,Tuesday,RC,Short,TRUE,broken,broken,intact,RX,GREEN,Long,TRUE,04:05,1.1887,-0.2075,,1.0377,above,intact,broken,broken,U,GREEN,0.16,0.14,Neutral,Neutral,intact,broken,broken
2011-04-27,Wednesday,RC,Long,FALSE,broken,intact,broken,DXP,GREEN,Long,TRUE,04:25,3.7895,-0.1053,,0.6316,above,intact,broken,broken,RX,RED,-1.06,-1.61,Short,FALSE,broken,broken,broken
2011-04-28,Thursday,UXP,Short,TRUE,intact,intact,intact,DXP,RED,Short,TRUE,04:35,3.4348,-0.2609,,2.1304,below,intact,broken,broken,DX,GREEN,0.5,0.5,Long,FALSE,intact,intact,broken
2011-04-29,Friday,DX,Short,TRUE,intact,intact,broken,DXP,RED,Long,TRUE,04:05,5.625,-0.75,,5.1875,above,intact,intact,intact,UXP,RED,2.84,2.65,Long,TRUE,intact,broken,intact
2011-05-02,Monday,UXP,Long,FALSE,intact,intact,intact,DXP,RED,Short,TRUE,05:05,2.9348,-1.1522,,-0.6087,inside,broken,intact,intact,UXP,GREEN,-3.89,-3.8,Long,FALSE,broken,broken,broken
2011-05-03,Tuesday,DXP,Long,FALSE,broken,intact,broken,DXP,RED,Short,TRUE,05:30,2.5714,-0.8571,,1.3214,below,broken,broken,broken,DX,RED,0.42,0.26,Short,TRUE,intact,intact,intact
2011-05-04,Wednesday,DXP,Short,TRUE,broken,broken,broken,RX,GREEN,Short,TRUE,07:25,1.0638,-0.7447,,-0.5106,inside,broken,intact,intact,DX,RED,0.95,1.21,Short,TRUE,broken,broken,intact
2011-05-05,Thursday,DXP,Long,TRUE,intact,intact,broken,UXP,GREEN,Short,TRUE,04:15,6.0222,0.0889,,4.6222,below,intact,intact,intact,DXP,RED,8.01,7.94,Short,TRUE,intact,intact,intact
2011-05-06,Friday,DXP,Long,TRUE,broken,intact,intact,DXP,RED,Neutral,NeuTRUEral,,,,,-0.4202,inside,intact,broken,broken,UX,GREEN,-0.51,-0.4,Long,FALSE,broken,broken,broken
2011-05-09,Monday,DXP,Short,FALSE,intact,intact,intact,UXP,GREEN,Long,TRUE,04:30,1.7541,-0.5902,,-0.5574,below,broken,broken,broken,U,GREEN,-0.32,-0.32,Long,TRUE,intact,intact,intact
2011-05-10,Tuesday,UXP,Short,TRUE,intact,broken,broken,D,GREEN,Long,TRUE,07:20,0.3308,-0.2692,,0.0385,inside,broken,broken,intact,U,GREEN,-0.16,-0.27,Long,TRUE,broken,broken,intact
2011-05-11,Wednesday,UXP,Long,FALSE,broken,broken,intact,DX,RED,Short,TRUE,06:40,1.8116,0.0725,,1.3043,below,intact,intact,intact,DXP,RED,2.27,2.05,Short,TRUE,intact,intact,intact
2011-05-12,Thursday,DXP,Long,FALSE,intact,intact,intact,DXP,RED,Short,TRUE,04:05,3.4935,0.2987,,2.6883,below,intact,intact,broken,DXP,GREEN,1.11,1.33,Long,TRUE,intact,intact,broken
2011-05-13,Friday,UXP,Short,FALSE,intact,intact,intact,UXP,GREEN,Neutral,NeuTRUEral,,,,,-0.4609,inside,broken,intact,intact,DX,GREEN,,,Short,TRUE,intact,intact,broken
2011-05-16,Monday,DX,Short,TRUE,intact,broken,broken,DX,GREEN,Short,FALSE,04:05,1.4545,-1.1818,08:10,-0.75,inside,broken,broken,broken,UX,RED,-1.44,-1.37,Short,TRUE,broken,broken,broken
2011-05-17,Tuesday,DXP,Long,TRUE,intact,broken,broken,RX,RED,Short,FALSE,04:00,0.4255,-2.1489,05:10,-0.4468,inside,intact,intact,broken,DXP,GREEN,0.9,1.04,Short,FALSE,broken,intact,broken
2011-05-18,Wednesday,UXP,Long,TRUE,broken,broken,intact,UX,GREEN,Long,TRUE,04:10,0.359,-0.7949,,-0.6282,inside,broken,intact,intact,UX,GREEN,0.24,0.26,Long,TRUE,broken,intact,intact
2011-05-19,Thursday,UXP,Long,FALSE,broken,broken,broken,RX,RED,Short,FALSE,04:35,1.3548,-3.1935,05:55,-0.6452,inside,broken,broken,broken,U,GREEN,-0.8,-0.76,Short,TRUE,broken,broken,broken
2011-05-20,Friday,DXP,Long,FALSE,broken,broken,broken,RX,GREEN,Long,FALSE,04:40,0.5882,-1.6471,06:50,-1.0196,inside,broken,intact,broken,DXP,RED,-4.38,-4.36,Long,TRUE,broken,intact,broken
2011-05-23,Monday,UXP,Short,TRUE,intact,intact,intact,DXP,RED,Long,FALSE,04:10,1.7778,-6.5556,04:25,-4.9444,below,intact,broken,broken,DX,GREEN,-2.37,-2.92,Short,FALSE,intact,intact,intact
2011-05-24,Tuesday,U,Long,TRUE,intact,intact,intact,UXP,GREEN,Long,FALSE,05:30,2.2667,-2.8667,07:25,1.6667,above,intact,intact,broken,UXP,GREEN,5.06,5.03,Long,FALSE,intact,intact,intact
2011-05-25,Wednesday,DXP,Short,TRUE,intact,intact,broken,DXP,GREEN,Short,FALSE,04:00,0.8529,-3.3824,05:05,-1.2941,above,broken,intact,intact,UX,GREEN,-1.78,-1.81,Long,TRUE,broken,broken,broken
2011-05-26,Thursday,UXP,Long,TRUE,intact,intact,broken,UX,RED,Short,TRUE,04:00,3.3214,0.1786,,0.9286,below,intact,intact,intact,DXP,RED,2.46,2.42,Short,TRUE,broken,intact,intact
2011-05-27,Friday,RC,Long,TRUE,intact,intact,broken,UXP,GREEN,Short,FALSE,04:45,3.5,-2.125,08:20,-1.8125,above,broken,broken,broken,D,RED,0.9,0.9,Short,TRUE,intact,broken,broken
2011-05-30,Monday,RC,Short,TRUE,intact,intact,intact,DXP,GREEN,Long,TRUE,05:25,0.4231,-0.6538,,0.1154,above,intact,intact,intact,UXP,GREEN,0.42,0.25,Long,TRUE,intact,intact,intact
2011-05-31,Tuesday,UXP,Long,TRUE,intact,intact,intact,UXP,GREEN,Long,TRUE,05:45,0.7813,-0.1406,,0.2188,above,intact,intact,intact,UXP,RED,0.99,1.05,Short,TRUE,intact,intact,intact
2011-06-01,Wednesday,UX,Long,FALSE,broken,broken,broken,RX,GREEN,Short,TRUE,04:25,1.449,-0.0816,,0.6735,below,intact,intact,intact,DXP,RED,1.29,1.27,Short,TRUE,intact,intact,intact
2011-06-02,Thursday,DXP,Long,FALSE,broken,broken,broken,D,GREEN,Short,FALSE,04:05,1.6316,-5.3684,05:30,-1.8947,above,intact,intact,broken,UXP,RED,-4.45,-4.03,Short,TRUE,intact,intact,broken
2011-06-03,Friday,RC,Short,TRUE,intact,intact,intact,DXP,RED,Short,TRUE,05:45,1.0233,-0.5814,,0.1395,below,intact,broken,broken,D,GREEN,0.79,0.87,Long,TRUE,intact,intact,intact
2011-06-06,Monday,UXP,Short,TRUE,intact,intact,intact,DXP,RED,Short,TRUE,04:00,2.2162,0.0541,,0.8108,below,broken,broken,broken,D,RED,0.54,0.51,Short,TRUE,intact,intact,intact
